name,age,movie,popcorn,snack,drinks,times,payment
최영미,40,너의 이름은,치즈,나초,스프라이트,심야,체크카드
정민석,20,웡카,구매안함,구매안함,콜라,일반,신용카드
김민수,20,웡카,구매안함,구매안함,제로콜라,일반,체크카드
김상호,20,웡카,구매안함,구매안함,물,일반,삼성 페이
강승현,40,외계인,구매안함,구매안함,제로콜라,일반,신용카드
최재현,30,도그맨,치즈,구매안함,구매안함,일반,삼성 페이
김지영,50,위시,일반,구매안함,제로콜라,일반,삼성 페이
황순자,40,도그맨,구매안함,핫도그,물,일반,삼성 페이
이상철,20,너의 이름은,구매안함,구매안함,구매안함,심야,삼성 페이
김지아,30,시민덕희,카라멜,나초,스프라이트,일반,신용카드
최정식,30,외계인,일반,핫도그,제로콜라,일반,삼성 페이
오지훈,30,웡카,카라멜,구매안함,스프라이트,조조,삼성 페이
박재현,40,시민덕희,일반,구매안함,구매안함,심야,삼성 페이
박은지,50,시민덕희,치즈,나초,스프라이트,일반,신용카드
홍영수,50,시민덕희,구매안함,구매안함,환타,일반,신용카드
이지연,60,외계인,구매안함,구매안함,에이드,일반,삼성 페이
최지연,30,시민덕희,어니언,구매안함,콜라,일반,삼성 페이
홍준호,40,너의 이름은,일반,오징어,물,일반,신용카드
조은경,20,웡카,일반,구매안함,제로콜라,일반,체크카드
구종수,20,웡카,구매안함,구매안함,콜라,일반,신용카드
김영수,20,웡카,구매안함,구매안함,물,일반,삼성 페이
이상철,40,웡카,구매안함,나초,구매안함,일반,신용카드
최서준,20,위시,일반,구매안함,물,조조,삼성 페이
이정웅,30,위시,구매안함,구매안함,아메리카노,일반,카카오페이
박영자,30,웡카,구매안함,나초,제로콜라,일반,체크카드
이은서,50,시민덕희,카라멜,나초,스프라이트,심야,삼성 페이
김미정,40,웡카,일반,구매안함,콜라,일반,삼성 페이
김혜진,20,외계인,카라멜,구매안함,환타,일반,신용카드
박윤서,30,웡카,카라멜,구매안함,물,일반,신용카드
이준호,30,시민덕희,어니언,나초,제로콜라,심야,신용카드
강지은,40,외계인,구매안함,구매안함,제로콜라,일반,삼성 페이
이상호,30,웡카,어니언,핫도그,에이드,일반,신용카드
성성진,30,너의 이름은,일반,핫도그,환타,일반,체크카드
이준영,30,위시,구매안함,나초,에이드,조조,카카오페이
한병철,30,웡카,구매안함,핫도그,콜라,일반,삼성 페이
유윤서,20,시민덕희,일반,구매안함,아메리카노,조조,삼성 페이
김미영,30,시민덕희,구매안함,구매안함,제로콜라,일반,삼성 페이
이재호,20,웡카,구매안함,구매안함,물,심야,신용카드
장아름,20,도그맨,치즈,구매안함,에이드,일반,신용카드
김정호,20,시민덕희,구매안함,구매안함,콜라,조조,삼성 페이
최재호,20,도그맨,구매안함,구매안함,환타,일반,삼성 페이
한하윤,20,시민덕희,어니언,구매안함,콜라,일반,신용카드
박현준,40,웡카,일반,구매안함,스프라이트,심야,카카오페이
장동현,30,도그맨,구매안함,구매안함,아메리카노,일반,신용카드
김순옥,20,시민덕희,일반,구매안함,물,일반,삼성 페이
구경자,30,시민덕희,구매안함,구매안함,에이드,조조,삼성 페이
김수진,20,웡카,일반,구매안함,물,일반,삼성 페이
김영철,30,위시,카라멜,구매안함,에이드,일반,카카오페이
손정수,20,위시,구매안함,핫도그,아메리카노,일반,체크카드
김지원,20,도그맨,구매안함,구매안함,환타,일반,삼성 페이
허지민,20,너의 이름은,구매안함,오징어,에이드,일반,신용카드
배정식,20,웡카,구매안함,구매안함,환타,심야,삼성 페이
강성현,50,시민덕희,카라멜,구매안함,제로콜라,일반,삼성 페이
박은영,20,도그맨,구매안함,구매안함,콜라,일반,삼성 페이
김순옥,30,너의 이름은,구매안함,구매안함,물,일반,삼성 페이
박지영,20,웡카,일반,구매안함,제로콜라,일반,삼성 페이
류영미,20,위시,구매안함,구매안함,제로콜라,일반,삼성 페이
김재호,20,웡카,카라멜,구매안함,물,일반,신용카드
김지아,40,시민덕희,구매안함,나초,아메리카노,일반,신용카드
김성현,20,웡카,구매안함,구매안함,물,일반,신용카드
김옥자,30,너의 이름은,치즈,구매안함,제로콜라,일반,체크카드
김숙자,20,외계인,일반,나초,환타,조조,현금
허서현,30,시민덕희,구매안함,구매안함,물,일반,신용카드
김보람,20,시민덕희,구매안함,구매안함,환타,조조,신용카드
류영자,40,웡카,구매안함,구매안함,제로콜라,조조,체크카드
김성현,20,시민덕희,구매안함,구매안함,에이드,조조,삼성 페이
이예은,20,시민덕희,구매안함,구매안함,에이드,조조,삼성 페이
박명자,30,시민덕희,일반,핫도그,스프라이트,일반,삼성 페이
강재현,20,웡카,구매안함,맛밤,에이드,일반,신용카드
최재현,20,도그맨,일반,구매안함,물,일반,체크카드
김은정,40,도그맨,어니언,구매안함,환타,일반,삼성 페이
김준혁,50,외계인,일반,구매안함,환타,일반,삼성 페이
안정식,20,웡카,구매안함,구매안함,물,일반,삼성 페이
이준서,20,도그맨,구매안함,나초,환타,일반,삼성 페이
박지은,50,외계인,구매안함,구매안함,콜라,일반,삼성 페이
하현지,20,외계인,카라멜,구매안함,구매안함,일반,삼성 페이
황은경,20,웡카,구매안함,구매안함,아메리카노,일반,삼성 페이
이예은,30,웡카,구매안함,나초,아메리카노,일반,신용카드
오서현,20,웡카,카라멜,구매안함,콜라,일반,체크카드
서채원,20,웡카,구매안함,구매안함,아메리카노,일반,삼성 페이
박성민,40,도그맨,구매안함,구매안함,스프라이트,심야,신용카드
이동현,20,웡카,구매안함,핫도그,에이드,일반,삼성 페이
이은경,30,외계인,구매안함,구매안함,스프라이트,일반,삼성 페이
오중수,40,위시,카라멜,구매안함,제로콜라,일반,현금
박성수,20,위시,어니언,나초,구매안함,심야,삼성 페이
박경수,50,웡카,일반,맛밤,구매안함,조조,신용카드
서미정,20,웡카,구매안함,구매안함,환타,심야,신용카드
송민지,20,외계인,구매안함,구매안함,제로콜라,일반,신용카드
박성현,20,웡카,치즈,구매안함,제로콜라,심야,신용카드
진정숙,60,웡카,치즈,구매안함,에이드,일반,삼성 페이
홍하윤,30,외계인,어니언,구매안함,스프라이트,일반,신용카드
고상현,20,시민덕희,구매안함,구매안함,제로콜라,심야,체크카드
서정남,40,웡카,구매안함,구매안함,에이드,심야,신용카드
김정숙,40,웡카,일반,구매안함,환타,조조,현금
양우진,60,시민덕희,구매안함,구매안함,에이드,조조,현금
이영희,20,시민덕희,구매안함,구매안함,스프라이트,조조,신용카드
김지현,20,웡카,일반,핫도그,물,일반,신용카드
안지훈,40,시민덕희,구매안함,구매안함,물,일반,신용카드
고민서,20,시민덕희,구매안함,나초,환타,일반,삼성 페이
신진우,40,웡카,구매안함,구매안함,아메리카노,일반,삼성 페이
배지민,20,시민덕희,구매안함,구매안함,물,조조,삼성 페이
김옥순,50,웡카,일반,핫도그,제로콜라,일반,삼성 페이
이영순,20,너의 이름은,구매안함,구매안함,구매안함,조조,체크카드
김영식,20,너의 이름은,구매안함,나초,아메리카노,일반,신용카드
이현주,50,위시,일반,구매안함,제로콜라,일반,체크카드
진미영,30,위시,구매안함,구매안함,콜라,일반,삼성 페이
김영미,30,웡카,구매안함,구매안함,에이드,일반,삼성 페이
강성수,20,웡카,구매안함,구매안함,물,일반,신용카드
김정호,30,시민덕희,치즈,구매안함,콜라,일반,삼성 페이
박서연,40,웡카,일반,구매안함,제로콜라,일반,삼성 페이
배정호,20,너의 이름은,일반,구매안함,에이드,일반,신용카드
최미영,20,위시,일반,나초,아메리카노,일반,삼성 페이
이준혁,30,도그맨,일반,구매안함,물,일반,삼성 페이
노현정,50,웡카,일반,맛밤,제로콜라,조조,신용카드
한정식,20,웡카,어니언,구매안함,스프라이트,일반,현금
김상호,20,너의 이름은,일반,구매안함,물,일반,삼성 페이
김경자,50,위시,구매안함,구매안함,물,일반,신용카드
김준혁,50,웡카,치즈,오징어,환타,일반,삼성 페이
이하윤,20,웡카,구매안함,구매안함,아메리카노,조조,삼성 페이
장경희,50,시민덕희,일반,구매안함,물,심야,신용카드
이승민,20,웡카,구매안함,맛밤,에이드,일반,현금
송중수,20,시민덕희,일반,구매안함,물,조조,삼성 페이
김영철,20,시민덕희,구매안함,구매안함,물,일반,삼성 페이
김지우,20,외계인,일반,핫도그,물,일반,신용카드
김지혜,30,웡카,어니언,구매안함,콜라,일반,삼성 페이
김보람,20,도그맨,어니언,나초,스프라이트,심야,신용카드
박영자,20,웡카,치즈,나초,환타,심야,신용카드
윤예진,40,웡카,구매안함,구매안함,환타,일반,체크카드
하광수,20,위시,구매안함,구매안함,환타,일반,신용카드
김광수,20,웡카,카라멜,핫도그,제로콜라,심야,삼성 페이
김정자,30,시민덕희,구매안함,구매안함,스프라이트,일반,신용카드
김미숙,20,외계인,일반,구매안함,콜라,일반,삼성 페이
신하은,30,웡카,카라멜,구매안함,물,일반,현금
윤윤서,20,웡카,구매안함,나초,환타,일반,현금
박경수,20,외계인,일반,구매안함,콜라,일반,삼성 페이
서미정,50,너의 이름은,카라멜,구매안함,구매안함,일반,삼성 페이
김예은,30,웡카,구매안함,오징어,물,일반,신용카드
손보람,30,웡카,일반,오징어,콜라,일반,삼성 페이
김미숙,60,웡카,구매안함,오징어,제로콜라,조조,신용카드
김민준,20,웡카,구매안함,구매안함,제로콜라,조조,삼성 페이
우하은,20,외계인,일반,구매안함,아메리카노,일반,체크카드
진옥순,30,웡카,치즈,구매안함,물,일반,삼성 페이
이영식,20,위시,카라멜,구매안함,환타,일반,삼성 페이
한준서,30,외계인,일반,나초,에이드,일반,삼성 페이
이지영,20,웡카,구매안함,구매안함,콜라,일반,삼성 페이
장영진,30,도그맨,어니언,오징어,환타,조조,삼성 페이
이예준,20,웡카,일반,구매안함,콜라,심야,신용카드
이성현,30,시민덕희,카라멜,핫도그,구매안함,일반,신용카드
손지혜,40,웡카,일반,나초,물,일반,삼성 페이
임성호,20,웡카,카라멜,나초,에이드,일반,신용카드
송영호,20,위시,구매안함,구매안함,물,일반,삼성 페이
장동현,20,웡카,치즈,구매안함,물,조조,신용카드
장준혁,20,시민덕희,구매안함,구매안함,제로콜라,일반,신용카드
박춘자,50,시민덕희,치즈,핫도그,아메리카노,심야,삼성 페이
김서준,40,시민덕희,일반,구매안함,제로콜라,일반,신용카드
한지혜,20,위시,구매안함,나초,스프라이트,일반,삼성 페이
박유진,60,웡카,구매안함,구매안함,물,일반,현금
황승현,50,웡카,구매안함,맛밤,환타,일반,삼성 페이
이경수,40,웡카,카라멜,구매안함,구매안함,일반,신용카드
김명숙,50,위시,구매안함,구매안함,물,일반,신용카드
박옥순,20,웡카,구매안함,구매안함,제로콜라,조조,삼성 페이
김윤서,20,외계인,구매안함,핫도그,스프라이트,일반,신용카드
이성호,40,웡카,카라멜,오징어,구매안함,조조,신용카드
강영일,30,도그맨,일반,오징어,스프라이트,일반,삼성 페이
김미정,40,도그맨,구매안함,구매안함,구매안함,일반,신용카드
이지훈,60,웡카,구매안함,구매안함,환타,일반,삼성 페이
강경희,20,위시,일반,핫도그,아메리카노,일반,신용카드
나현주,20,웡카,구매안함,구매안함,물,조조,삼성 페이
서현주,40,웡카,구매안함,구매안함,스프라이트,일반,신용카드
송현우,30,시민덕희,구매안함,맛밤,에이드,조조,삼성 페이
김서윤,30,외계인,구매안함,구매안함,콜라,일반,신용카드
이미정,30,웡카,구매안함,나초,아메리카노,일반,신용카드
박현주,20,웡카,일반,구매안함,물,일반,삼성 페이
